30000,0.08076
40000,0.088125
50000,0.10117
60000,0.50049
80000,0.64065
1e+05,0.77611
90000,1.1728
1.2e+05,1.5367
1.5e+05,1.8659
1.2e+05,2.0286
1.6e+05,2.7162
2e+05,3.3619
1.5e+05,3.2107
2e+05,4.1662
2.5e+05,5.1688
