30000.0,0.0008497334000000001
40000.0,0.0009364228599999999
50000.0,0.0009699584400000003
60000.0,0.0014187302499999999
70000.0,0.0015282205199999995
80000.0,0.0017261827300000003
90000.0,0.0020950013600000003
100000.0,0.0022631853300000004
60000.0,0.00063963602
80000.0,0.0012793004900000001
100000.0,0.001637577500000001
120000.0,0.0021225721
140000.0,0.0024723709999999997
160000.0,0.0028370758799999996
180000.0,0.00343769597
200000.0,0.0038973119
90000.0,0.0010542785999999996
120000.0,0.0034210941500000002
150000.0,0.002466481960000001
180000.0,0.0029792255799999997
210000.0,0.0035529019800000007
240000.0,0.0045298058100000016
270000.0,0.00478541684
300000.0,0.005476550760000001
120000.0,0.00121693794
160000.0,0.0023115429000000005
200000.0,0.0029799958800000004
240000.0,0.00389319691
280000.0,0.00465624634
320000.0,0.005103117560000001
360000.0,0.0061657534599999985
400000.0,0.008038131280000001
150000.0,0.0020105394599999986
200000.0,0.00380455783
250000.0,0.005148731169999999
300000.0,0.006506434520000005
350000.0,0.0076603768600000035
400000.0,0.00887249392
450000.0,0.01063866859
500000.0,0.012638211250000001
